GI_10047089-S	SMPX	4.49345895838289	9.760973118601433e-06	1.8013087986927387	0.3972411278561011
GI_10047091-S	TAGLN3	7.127393669171976	7.528339225906319e-12	0.4956552457232828	0.27014462809917356
GI_10047093-S	HSPA14	0.9962902517987555	0.31989566351530957	0.04987217821097545	0.45415046183762764
GI_10047099-S	TCEAL9	-2.470073444263296	0.014005296472401332	-0.4648658386953617	0.5557851239669421
GI_10047103-S	SS18L2	-1.661338858211581	0.0975227798255432	-0.04145010832683127	0.5501944579484687
GI_10047105-S	CPA4	1.7091589449507336	0.08835613976754768	0.4236451470918794	0.4798857559552747
GI_10047121-S	SLC25A40	0.7242701416853241	0.46937815323522547	0.20486859187228168	0.4586017258142926
GI_10047123-S	SLC50A1	-4.0170645402541165	7.346993427071956e-05	-0.4458327487832845	0.6447344433641224
GI_10047133-A	ANKS1B	3.2890605116624045	0.0011043822070303244	0.24562589008643698	0.3812743072435586
GI_10047133-I	ANKS1B	-0.2717600099352634	0.7859644930470036	-0.06025366158557732	0.5299131016042782
GI_10092578-S	ITIH3	-0.1720456958537697	0.8635024823763879	-0.05429678463104093	0.47189474963539135
GI_10092585-S	ZNF236	2.807583212913547	0.005276773667004162	0.16790252038751063	0.40436618862421
GI_10092596-S	MCOLN1	-0.9888412331830991	0.32340495368765987	-0.03932335953199306	0.5352455031599417
GI_10092600-S	EIF4G3	-2.597708990000873	0.009815373765325871	-0.16799611557460992	0.5607833009236752
GI_10092602-S	PRG3	-1.447217746327913	0.14873957309736346	-0.4512940977062385	0.5312044239183276
GI_10092603-S	NM_020527.1	0.7842271080316636	0.43342853558547023	0.24986930299677113	0.47786521633446766
GI_10092611-A	CKLF	0.2918600907009172	0.7705996744801802	0.05106408088196446	0.5262822070977151
GI_10092616-S	PCBP3	-3.2179267447679547	0.0014162427781781357	-0.26287769352747414	0.5989760573650948
GI_10092618-S	NFKBIA	-9.530905230649537	2.3684140906970725e-19	-0.6091325532598546	0.7589936801166748
GI_10092638-S	CRIM1	1.2583520261035352	0.20910945452755605	0.3335853239551305	0.4551987117160914
GI_10092658-S	SMG9	-2.2888935762554348	0.02269328785847146	-0.5461555795564719	0.5687894992707827
GI_10092668-S	OR2S2	-0.020159749588418548	0.9839275827279848	-0.005560345255914534	0.46900826446280997
GI_10092672-S	CIAPIN1	5.472690145787379	8.361479467792182e-08	0.2170032249218572	0.3335713417598445
GI_10092690-S	NM_014428.1	2.2389503631540753	0.025888848714549856	0.5405093054824408	0.4797186436558094
GI_10190657-S	NM_018722.1	-0.02595143901502059	0.9793104897100124	-0.008359880810412751	0.5026737967914439
