1	A1BG	2.280027375905245	0.02479430500632816	0.07437151923505453	0.40371819960861055
10	NAT2	0.5936096411552054	0.5535274743915171	0.001268946926632153	0.4364644487932159
100	ADA	-4.110848989363738	7.065572591887421e-05	-0.3145832387371526	0.6516634050880625
1000	CDH2	1.4122836748939265	0.16061667767416143	0.1062418566000003	0.4339856490541422
10000	AKT3	4.464509565962967	1.9770313111881897e-05	0.29089487910867384	0.3292237442922375
100008586	GAGE12F	0	1	0.0	0.5
100008587	RNA5-8SN5	0	1	0.0	0.5
100008588	RNA18SN5	0	1	0.0	0.5
100008589	RNA28SN5	-2.4154350228282855	0.016540752023916312	-4.534722318472184e-05	0.5136986301369864
100009613	ANO1-AS2	-0.4676043795390854	0.6408575966219965	-0.00016211898552342952	0.5109262883235487
100009676	ZBTB11-AS1	0.1485073147618853	0.8822398062536989	0.0015490316643848034	0.5178082191780822
10001	MED6	7.531070036038556	1.678992072556957e-11	0.33328782850474725	0.22896281800391388
10002	NR2E3	1.7868153885383742	0.07681360243758673	0.006204947723188914	0.42961513372472276
10003	NAALAD2	0.11532225285412381	0.9083703990934957	0.0031990661252850883	0.4864318330071754
100033413	SNORD116-1	-1.1740002964204515	0.24221070262666142	-0.0075198438614125784	0.5286366601435095
100033414	SNORD116-2	-2.290773649540729	0.022967736222842573	-0.01272437447490482	0.536986301369863
100033415	SNORD116-3	-0.3311797620374257	0.7412282082938001	-0.001918762824756004	0.5242009132420091
100033416	SNORD116-4	-1.7878315584398767	0.076532726476329	-0.12442260295357671	0.5920417482061316
100033417	SNORD116-5	-0.8309627033384999	0.40706966603049666	-0.0012080359777369987	0.506686236138291
100033418	SNORD116-6	-0.7437658777974291	0.4585689224085434	-0.0047177387102859125	0.525440313111546
100033419	SNORD116-7	-0.8309627033384999	0.40706966603049666	-0.0012080359777369987	0.506686236138291
100033420	SNORD116-8	-0.874224821463823	0.38327853654032207	-0.0035150521146629643	0.5144161774298761
100033421	SNORD116-9	-0.3311797620374257	0.7412282082938001	-0.001918762824756004	0.5242009132420091
100033422	SNORD116-10	-1.000000000000024	0.3184191914557609	-0.00044139451020219767	0.502283105022831
100033423	SNORD116-11	1.3195261932346658	0.19108658183108893	0.0036693672546238565	0.48307240704500976
100033424	SNORD116-12	-1.3276004118292686	0.18626822083003347	-0.014197377968142466	0.5153946510110893
100033425	SNORD116-13	1.0510777962891487	0.2958633777358225	0.0072099491807854355	0.47501630789302024
100033426	SNORD116-14	-0.04826248990078349	0.9615674140010766	-0.0002970150070584765	0.4930202217873451
100033427	SNORD116-15	0.33861057599016126	0.7356240617407316	0.002073802562287619	0.5015003261578603
100033428	SNORD116-16	0.6740092606467868	0.5020489316744314	0.002595313361168694	0.4963796477495108
100033429	SNORD116-17	0.20289074556810574	0.839509405839143	0.0004998517025256444	0.4876712328767124
100033430	SNORD116-18	-1.3990199573753261	0.16349215891443286	-0.005330326405725283	0.5180039138943249
100033431	SNORD116-20	-0.47191925821001945	0.6378459470753315	-0.006243520300043381	0.5224396607958252
100033432	SNORD116-21	-1.108999315965826	0.2691405829554277	-0.016417569973586787	0.5153946510110894
100033433	SNORD116-22	0.14421496402656994	0.885627884240918	0.002306226186313487	0.5258969341161122
100033434	SNORD116-23	-2.5186336278001584	0.012746353114878671	-0.019029776457351932	0.5722439660795825
